close
36390.0
36660.0
36660.0
36390.0
36660.0
36660.0
37200.0
36920.0
36920.0
37200.0
36920.0
37470.0
38270.0
37990.0
37730.0
37990.0
38270.0
37990.0
37730.0
37730.0
37730.0
37470.0
37730.0
37470.0
37730.0
37730.0
37730.0
37470.0
37200.0
37200.0
37470.0
37470.0
37470.0
38270.0
37990.0
37990.0
37470.0
37470.0
37470.0
37470.0
37730.0
37730.0
37990.0
39340.0
40440.0
39890.0
39620.0
39340.0
38530.0
38810.0
38530.0
38270.0
37730.0
37730.0
37990.0
37990.0
37990.0
37990.0
38810.0
39070.0
39890.0
39620.0
38810.0
38530.0
38270.0
37990.0
37990.0
37990.0
37730.0
37470.0
37730.0
37470.0
37470.0
37990.0
37470.0
37470.0
36920.0
35840.0
36110.0
33690.0
35040.0
33430.0
33140.0
33970.0
32870.0
33140.0
33430.0
33690.0
34240.0
34510.0
34240.0
33690.0
33970.0
33690.0
33690.0
33690.0
33970.0
33970.0
33970.0
33970.0
33970.0
33970.0
33430.0
33430.0
33690.0
33430.0
33430.0
33430.0
33430.0
33140.0
33140.0
33140.0
33140.0
33430.0
33690.0
33430.0
33430.0
33430.0
34240.0
34790.0
35610.0
35320.0
35320.0
35070.0
34790.0
34790.0
35070.0
35320.0
35320.0
35320.0
36430.0
38070.0
37530.0
37260.0
37530.0
37260.0
36970.0
37260.0
36970.0
37260.0
36970.0
37530.0
37530.0
37810.0
38350.0
38350.0
37810.0
37530.0
37860.0
38520.0
38520.0
38190.0
37860.0
37200.0
37530.0
37530.0
37200.0
37200.0
37200.0
36860.0
36860.0
37200.0
36860.0
36860.0
36860.0
36540.0
36200.0
36200.0
36200.0
35860.0
35860.0
35530.0
35530.0
35200.0
35860.0
35860.0
35200.0
35200.0
35200.0
34880.0
34880.0
35530.0
35860.0
35530.0
35530.0
35200.0
36540.0
36540.0
36540.0
36200.0
35860.0
35200.0
34880.0
35530.0
35200.0
35530.0
35530.0
35530.0
35200.0
34540.0
34210.0
34540.0
34540.0
34880.0
34880.0
34880.0
34540.0
34540.0
34540.0
34540.0
34540.0
34540.0
34540.0
34540.0
34540.0
34210.0
33550.0
33550.0
33550.0
33200.0
33200.0
33200.0
33040.0
32870.0
33040.0
33040.0
33200.0
33550.0
33040.0
33040.0
32710.0
32870.0
32870.0
32870.0
32710.0
32380.0
30720.0
31220.0
31220.0
31060.0
31710.0
31550.0
31370.0
31220.0
31220.0
31220.0
31710.0
31890.0
31890.0
32560.0
32710.0
34210.0
33200.0
33880.0
33550.0
33200.0
33200.0
33040.0
33200.0
33200.0
33040.0
33200.0
33040.0
33880.0
33550.0
34880.0
34540.0
34210.0
33550.0
34210.0
34210.0
34210.0
34540.0
34210.0
